customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore
3635-QQRQD,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.05,1201.65,No,0,1,0,0.8611111111111112,0.125,1.0,1,1,68.88888888888889,10.025,0.08340649692712909,0.13888888888888884,0,0,0,1,14.028875231684712
6771-XWBDM,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Yes,1,6,1,0.7916666666666666,0.75,0.0,1,1,65.20833333333333,14.928571428571429,0.2556126928383294,0.20833333333333337,1,0,1,0,53.00085705924161
2897-DOVND,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,146.65,No,0,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,34.9,0.9569798068481123,0.9722222222222222,1,1,1,1,98.79914154716612
3082-YVEKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),77.15,1759.4,No,0,6,1,0.3194444444444444,0.75,1.0,1,1,68.68055555555556,11.021428571428572,0.11839959864542836,0.6805555555555556,0,0,0,0,15.387105090792538
0191-EQUUH,Female,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,0,2,1,0.3472222222222222,0.25,1.0,1,0,49.65277777777778,11.683333333333332,0.1416447175885279,0.6527777777777778,0,0,0,0,15.180226319383475
7134-HBPBS,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,7774.05,No,0,7,1,1.0,0.875,1.0,1,1,96.25,13.5125,0.20588235294117646,0.0,0,0,0,1,13.088235294117649
3489-HHPFY,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,134.05,No,0,3,1,0.027777777777777776,0.375,0.0,0,1,17.22222222222222,21.0125,0.46927129060579453,0.9722222222222222,1,1,1,0,81.48351380353135
2926-JEJJC,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,140.95,No,0,1,0,0.1111111111111111,0.125,0.5,1,1,32.63888888888889,10.1,0.08604038630377524,0.8888888888888888,0,0,0,1,29.06838357233441
8601-QACRS,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.6,249.95,Yes,1,2,1,0.06944444444444445,0.25,0.0,0,1,14.930555555555555,16.866666666666667,0.3236757389522974,0.9305555555555556,1,0,0,1,58.46624719539557
4950-BDEUX,Male,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,No,0,3,1,0.4861111111111111,0.375,0.0,0,0,28.26388888888889,12.3,0.16330114135206325,0.5138888888888888,1,1,0,1,57.72729489805872
5789-LDFXO,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,No,0,2,0,0.3333333333333333,0.25,0.5,0,0,29.166666666666664,8.200000000000001,0.01931518876207205,0.6666666666666667,0,1,0,1,33.623061164764415
0508-OOLTO,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,135.75,No,0,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,35.825,0.9894644424934154,0.9722222222222222,1,1,1,0,89.28641108184566
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),104.9,7732.65,No,0,7,1,1.0,0.875,1.0,1,1,96.25,13.1125,0.19183494293239686,0.0,0,0,0,0,2.8775241439859527
9822-WMWVG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.5,4282.4,No,0,7,1,0.5694444444444444,0.875,0.0,0,1,51.180555555555564,13.3125,0.19885864793678668,0.4305555555555556,1,1,0,1,56.59399083016291
2391-SOORI,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.35,219.65,Yes,1,2,1,0.05555555555555555,0.25,0.0,0,0,9.444444444444445,16.45,0.3090430201931519,0.9444444444444444,1,1,0,0,58.524534191786174
9040-KZVWO,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),75.5,2018.1,No,0,2,1,0.3611111111111111,0.25,0.5,1,0,40.13888888888889,25.166666666666668,0.6151594966344748,0.6388888888888888,0,0,1,1,52.0051702272949
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,1,4,1,0.09722222222222222,0.5,0.0,0,1,23.40277777777778,18.85,0.39332748024582975,0.9027777777777778,1,1,1,1,88.95546775924299
4806-HIPDW,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,34.475,0.9420544337137841,0.9861111111111112,1,1,1,0,88.85303872792899
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,0,4,1,0.05555555555555555,0.5,0.0,0,1,21.944444444444443,11.7,0.14223002633889376,0.9444444444444444,1,0,0,0,46.02233928397229
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.9,3771.5,No,0,6,1,0.6666666666666666,0.75,1.0,1,0,75.83333333333331,11.271428571428572,0.12717922990091562,0.33333333333333337,0,0,0,1,18.574355115180403
4424-TKOPW,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,196.75,Yes,1,4,1,0.027777777777777776,0.5,0.0,0,1,20.97222222222222,18.77,0.39051799824407374,0.9722222222222222,1,1,1,1,90.30221441810554
4415-WNGVR,Female,1,Yes,No,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.2,943.85,No,0,6,1,0.16666666666666666,0.75,0.5,0,1,43.33333333333333,11.314285714285715,0.12868430954471344,0.8333333333333334,0,1,0,0,28.59693130983737
2522-AHJXR,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,No,0,7,1,0.8333333333333334,0.875,0.0,1,1,70.41666666666667,13.68125,0.2118086040386304,0.16666666666666663,1,0,0,0,31.510462393912785
0412-UCCNP,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.2,3175.85,No,0,4,1,0.7638888888888888,0.5,1.0,0,1,66.73611111111111,11.84,0.14714661984196664,0.23611111111111116,0,1,0,1,26.929421519851726
1816-FLZDK,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,29.15,No,0,1,1,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,14.575,0.24319578577699735,0.9861111111111112,1,0,0,1,58.37015900887719
7096-UCLNH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,10.025,0.08340649692712909,0.9861111111111112,1,0,0,1,55.973319676129165
8443-ZRDBZ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,318.9,Yes,1,2,1,0.05555555555555555,0.25,0.0,0,1,14.444444444444443,25.349999999999998,0.6215978928884986,0.9444444444444444,1,1,1,1,93.21285728221636
9136-ALYBR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,24.45,Yes,1,0,1,0.013888888888888888,0.0,0.0,0,1,5.486111111111111,24.45,0.5899912203687445,0.9861111111111112,1,0,0,1,63.57209052775339
4615-PIVVU,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,0,4,1,0.5833333333333334,0.5,1.0,1,0,65.41666666666667,13.3,0.19841966637401232,0.41666666666666663,0,0,0,1,21.309628328943518
8885-QSQBX,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.55,49.55,No,0,2,1,0.013888888888888888,0.25,0.0,1,0,17.98611111111111,16.516666666666666,0.31138425519461516,0.9861111111111112,1,0,0,1,59.39298605014145
7479-NITWS,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,1,4,1,0.09722222222222222,0.5,0.0,1,1,33.40277777777778,17.869999999999997,0.3589113257243195,0.9027777777777778,1,0,1,1,78.43922544142035
8617-ENBDS,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,No,0,2,1,0.041666666666666664,0.25,0.0,1,1,23.958333333333332,24.53333333333333,0.5929177641205735,0.9583333333333334,1,0,1,1,83.06043312847527
9385-NXKDA,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.65,5919.35,No,0,7,1,1.0,0.875,1.0,1,1,96.25,10.33125,0.094161545215101,0.0,0,0,0,0,1.4124231782265149
0430-IHCDJ,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,No,0,2,1,0.20833333333333334,0.25,0.0,0,1,19.791666666666668,16.333333333333332,0.3049458589405912,0.7916666666666666,1,1,0,1,65.4075212174422
2959-MJHIC,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,307.4,Yes,1,2,1,0.05555555555555555,0.25,0.0,0,1,14.444444444444443,26.78333333333333,0.671934445419959,0.9444444444444444,1,1,1,0,83.96790557018826
6674-KVJHG,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,No,0,2,0,0.1527777777777778,0.25,0.5,0,0,22.84722222222222,8.4,0.026338893766461837,0.8472222222222222,0,1,0,1,37.339527850941366
1814-DKOLC,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.45,134.75,No,0,2,0,0.06944444444444445,0.25,0.0,0,0,9.930555555555555,8.483333333333333,0.029265437518290888,0.9305555555555556,1,0,0,1,54.05009267388547
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes,1,3,1,0.013888888888888888,0.375,0.0,0,1,16.73611111111111,13.95,0.22124670763827917,0.9861111111111112,1,1,0,1,68.04092283679641
9351-HXDMR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.9,8240.85,No,0,7,1,1.0,0.875,1.0,1,1,96.25,13.8625,0.21817383669885868,0.0,0,0,0,0,3.2726075504828795
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No,0,3,1,0.7638888888888888,0.375,0.0,1,1,52.986111111111114,19.4375,0.4139596136962248,0.23611111111111116,1,0,1,0,55.931616427665595
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,No,0,2,0,0.5555555555555556,0.25,0.0,0,1,31.944444444444443,8.733333333333333,0.038045068773778154,0.4444444444444444,1,1,0,0,44.459564920495566
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,0,1,0,0.7916666666666666,0.125,1.0,1,0,61.45833333333333,9.95,0.08077260755048286,0.20833333333333337,0,0,0,0,5.378255779923911
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,26.349999999999998,0.6567164179104477,0.9861111111111112,1,1,1,1,94.57296849087894
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,1,4,1,0.013888888888888888,0.5,0.0,0,1,20.48611111111111,19.0,0.39859525899912207,0.9861111111111112,1,1,0,0,60.70115110720905
8260-NGFNY,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.2,25.2,Yes,1,0,1,0.013888888888888888,0.0,0.0,0,0,0.48611111111111105,25.2,0.6163301141352063,0.9861111111111112,1,0,0,1,63.96717393425032
1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.85,4079.55,No,0,6,1,0.7222222222222222,0.75,0.5,0,1,62.77777777777778,11.549999999999999,0.13696224758560138,0.2777777777777778,0,1,0,0,17.609989269339575
1866-RZZQS,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,1,5,1,0.5694444444444444,0.625,0.0,0,1,43.68055555555555,16.400000000000002,0.30728709394205456,0.4305555555555556,1,1,1,1,78.22041752024194
6968-URWQU,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,56.35,2391.15,No,0,2,1,0.5972222222222222,0.25,0.5,0,1,43.40277777777777,18.783333333333335,0.3909862452443665,0.4027777777777778,0,0,0,0,13.920349234221053
4742-TXUEX,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,890.5,No,0,1,0,0.6527777777777778,0.125,1.0,1,0,56.59722222222222,9.65,0.07023705004389819,0.3472222222222222,0,0,0,0,7.998000195102918
9631-XEYKE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,137.25,No,0,2,1,0.041666666666666664,0.25,0.0,1,0,18.958333333333332,16.8,0.3213345039508341,0.9583333333333334,1,0,0,1,58.986684225929174
8631-NBHFZ,Male,1,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.4,5154.6,Yes,1,7,1,0.9166666666666666,0.875,1.0,1,0,88.33333333333331,9.925,0.07989464442493419,0.08333333333333337,0,0,0,0,2.86508633304068
1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),55.25,3119.9,No,0,3,1,0.7638888888888888,0.375,1.0,1,1,72.98611111111111,13.8125,0.2164179104477612,0.23611111111111116,0,0,0,0,7.968490878938642
8873-TMKGR,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,No,0,1,0,0.4027777777777778,0.125,0.5,0,0,27.84722222222222,9.55,0.0667251975417033,0.5972222222222222,0,0,0,1,22.945322407569996
8800-JOOCF,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,0,3,1,0.16666666666666666,0.375,0.0,0,1,22.083333333333332,21.0125,0.46927129060579453,0.8333333333333334,1,1,1,0,78.70573602575358
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,No,0,6,1,0.9166666666666666,0.75,0.0,0,1,59.583333333333336,15.028571428571428,0.25912454534052426,0.08333333333333337,1,1,1,0,60.553534846774525
4958-XCBDQ,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3496.3,Yes,1,5,1,0.4861111111111111,0.625,0.0,0,1,40.763888888888886,16.900000000000002,0.32484635645302906,0.5138888888888888,1,1,1,1,80.15047312457322
8337-UPOAQ,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,Yes,1,4,1,0.1388888888888889,0.5,0.0,0,1,24.86111111111111,17.96,0.36207199297629505,0.8611111111111112,1,1,1,0,77.65330211686666
0064-YIJGF,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,No,0,2,1,0.375,0.25,0.0,1,1,35.625,25.25,0.6180860403863038,0.625,1,0,1,0,66.77129060579455
2386-OWURY,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,0,4,1,0.8055555555555556,0.5,0.0,0,1,48.19444444444444,19.06,0.40070237050043894,0.19444444444444442,1,1,0,1,54.89942444639547
1725-IQNIY,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,1,7,1,0.75,0.875,1.0,1,0,82.49999999999999,13.71875,0.21312554872695347,0.25,0,0,0,0,8.196883230904302
0310-VQXAM,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,0,1,0,0.125,0.125,0.0,0,0,8.124999999999998,9.925,0.07989464442493419,0.875,1,0,0,1,53.69841966637402
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,Yes,1,1,0,0.027777777777777776,0.125,0.5,1,0,24.72222222222222,9.65,0.07023705004389819,0.9722222222222222,0,0,0,1,30.498000195102914
3453-RTHJQ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,No,0,1,1,0.08333333333333333,0.125,0.0,0,1,11.666666666666666,34.55,0.9446883230904302,0.9166666666666666,1,1,1,1,97.50365817968978
6712-OAWRH,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,1,3,1,0.3611111111111111,0.375,0.0,0,1,28.888888888888886,22.8125,0.5324846356453029,0.6388888888888888,1,1,1,1,85.76504731245731
6278-FEPBZ,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,0,1,0,0.125,0.125,0.0,0,0,8.124999999999998,10.125,0.08691834942932399,0.875,1,0,0,1,53.803775241439865
4280-DLSHD,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,0,3,1,0.1111111111111111,0.375,0.0,0,1,20.13888888888889,13.6875,0.21202809482001755,0.8888888888888888,1,0,0,0,45.95819920007804
1508-DFXCU,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,No,0,2,1,0.16666666666666666,0.25,0.0,0,1,18.333333333333336,27.150000000000002,0.6848112379280071,0.8333333333333334,1,1,1,1,91.93883523558677
8614-VGMMV,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,679.55,Yes,1,2,1,0.20833333333333334,0.25,0.0,0,1,19.791666666666668,16.366666666666667,0.30611647644132284,0.7916666666666666,1,1,0,1,65.42508047995317
7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,0,6,1,0.5972222222222222,0.75,0.5,0,1,58.40277777777778,11.457142857142857,0.13370124169070616,0.4027777777777778,0,1,0,0,20.06107418091615
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,0,5,1,0.5833333333333334,0.625,0.0,0,1,44.166666666666664,16.716666666666665,0.31840796019900497,0.41666666666666663,1,1,0,1,58.1094527363184
2930-UOTMB,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,1994.3,Yes,1,5,1,0.4305555555555556,0.625,0.0,1,0,43.81944444444444,10.875,0.11325724319578578,0.5694444444444444,1,0,0,1,48.087747536825674
7973-DZRKH,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,0,5,1,0.9166666666666666,0.625,1.0,1,1,85.83333333333333,15.158333333333333,0.263681592039801,0.08333333333333337,0,0,0,0,5.621890547263682
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,1,4,1,0.25,0.5,0.0,0,1,28.749999999999996,17.09,0.33151887620719933,0.75,1,1,0,1,64.97278314310799
7698-YFGEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,10.0,0.08252853380158034,0.9861111111111112,1,0,0,1,55.96015022924593
2533-QVMSK,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,5638.3,Yes,1,5,1,0.8472222222222222,0.625,1.0,0,1,73.40277777777779,15.683333333333332,0.2821188176763242,0.1527777777777778,0,1,0,0,17.28733782070042
9773-PEQBZ,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,0,3,1,0.1388888888888889,0.375,0.0,0,0,16.11111111111111,19.9625,0.43239683933274803,0.8611111111111112,1,1,1,1,88.70817481221344
8644-XLFBW,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,35.825,0.9894644424934154,0.9861111111111112,1,1,1,1,99.56418885962344
0650-BWOZN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,0,2,1,0.25,0.25,0.0,0,1,21.249999999999996,24.516666666666666,0.5923324553702077,0.75,1,1,1,1,88.88498683055313
8625-AZYZY,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,1,6,1,0.3333333333333333,0.75,0.0,0,1,39.16666666666666,14.950000000000001,0.2563652326602283,0.6666666666666667,1,1,1,0,72.17881182323676
7785-RDVIG,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,0,1,0,0.041666666666666664,0.125,0.0,0,0,5.208333333333333,9.65,0.07023705004389819,0.9583333333333334,1,0,0,0,45.22022241732514
